UserID,SessionTime,ProductID,Category,Event,NotificationType,NotificationTime,Response
4327,2024-02-19 02:06:00,964,Grocery,Viewed,Discount,2024-02-19 01:17:00,No
4394,2024-03-09 17:54:00,985,Books,Viewed,Discount,2024-03-09 16:08:00,Yes
9319,2024-03-07 10:33:00,740,Books,Viewed,Discount,2024-03-07 09:16:00,Yes
2816,2024-03-03 19:02:00,496,Grocery,Viewed,Reminder,2024-03-03 18:16:00,No
6854,2024-01-19 07:25:00,782,Clothing,Viewed,Reminder,2024-01-19 06:35:00,No
7709,2024-03-05 21:27:00,126,Clothing,Viewed,New Arrival,2024-03-05 21:04:00,No
1569,2024-01-29 08:57:00,810,Books,Viewed,Discount,2024-01-29 07:09:00,Yes
6442,2024-02-06 07:36:00,471,Grocery,Viewed,Discount,2024-02-06 05:57:00,Yes
2895,2024-03-02 03:19:00,998,Books,Viewed,New Arrival,2024-03-02 01:35:00,No
3733,2024-02-29 03:40:00,925,Grocery,Viewed,Discount,2024-02-29 02:10:00,No
4863,2024-02-03 23:44:00,956,Grocery,Viewed,Discount,2024-02-03 23:42:00,No
8455,2024-02-09 21:02:00,196,Electronics,Viewed,Discount,2024-02-09 20:46:00,No
5014,2024-03-22 21:14:00,628,Clothing,Viewed,New Arrival,2024-03-22 20:14:00,No
2686,2024-02-17 02:39:00,784,Clothing,Viewed,Discount,2024-02-17 01:51:00,Yes
4009,2024-02-11 02:17:00,712,Electronics,Viewed,Reminder,2024-02-11 00:17:00,No
8806,2024-01-12 00:20:00,285,Electronics,Viewed,Discount,2024-01-11 23:55:00,Yes
1154,2024-01-23 13:33:00,795,Electronics,Viewed,Reminder,2024-01-23 12:36:00,Yes
2409,2024-01-21 10:51:00,314,Books,Viewed,Discount,2024-01-21 10:49:00,No
1784,2024-01-06 19:52:00,350,Books,Viewed,Reminder,2024-01-06 19:23:00,No
9096,2024-01-31 18:33:00,315,Books,Viewed,Discount,2024-01-31 16:57:00,No
8560,2024-01-02 21:57:00,128,Books,Viewed,Reminder,2024-01-02 21:54:00,No
8343,2024-02-23 13:10:00,201,Books,Viewed,Reminder,2024-02-23 11:32:00,Yes
8206,2024-02-20 10:03:00,222,Clothing,Viewed,Discount,2024-02-20 09:27:00,No
6596,2024-01-21 22:41:00,153,Clothing,Viewed,New Arrival,2024-01-21 21:13:00,No
6801,2024-02-23 13:28:00,382,Grocery,Viewed,Discount,2024-02-23 11:30:00,No
3806,2024-01-21 01:04:00,713,Clothing,Viewed,New Arrival,2024-01-20 23:33:00,Yes
1537,2024-01-01 15:42:00,216,Electronics,Viewed,New Arrival,2024-01-01 14:56:00,No
6986,2024-01-07 11:05:00,715,Clothing,Viewed,New Arrival,2024-01-07 10:40:00,No
2841,2024-03-05 10:18:00,656,Electronics,Viewed,New Arrival,2024-03-05 10:06:00,No
9716,2024-02-27 10:39:00,213,Clothing,Viewed,New Arrival,2024-02-27 08:54:00,Yes
7971,2024-01-06 08:36:00,954,Books,Viewed,New Arrival,2024-01-06 07:17:00,Yes
6625,2024-01-21 20:07:00,642,Clothing,Viewed,Discount,2024-01-21 18:46:00,Yes
3950,2024-01-07 03:14:00,775,Grocery,Viewed,Reminder,2024-01-07 02:35:00,No
8992,2024-03-23 09:55:00,800,Books,Viewed,Reminder,2024-03-23 08:11:00,No
5780,2024-01-03 20:37:00,392,Books,Viewed,Discount,2024-01-03 19:05:00,No
3368,2024-03-19 05:54:00,294,Grocery,Viewed,Discount,2024-03-19 05:25:00,No
7655,2024-01-31 01:49:00,391,Clothing,Viewed,Discount,2024-01-31 01:19:00,Yes
9173,2024-01-07 10:47:00,986,Clothing,Viewed,New Arrival,2024-01-07 09:43:00,No
5495,2024-02-16 19:11:00,360,Grocery,Viewed,New Arrival,2024-02-16 18:24:00,No
7002,2024-01-22 15:55:00,306,Books,Viewed,Reminder,2024-01-22 15:50:00,Yes
7614,2024-01-26 08:20:00,663,Grocery,Viewed,Discount,2024-01-26 07:44:00,No
6919,2024-03-01 21:24:00,148,Electronics,Viewed,Reminder,2024-03-01 20:20:00,Yes
1853,2024-02-14 04:24:00,105,Electronics,Viewed,Reminder,2024-02-14 02:28:00,Yes
5146,2024-01-20 12:00:00,478,Clothing,Viewed,New Arrival,2024-01-20 10:29:00,No
4769,2024-02-19 01:58:00,493,Books,Viewed,New Arrival,2024-02-19 00:27:00,No
1574,2024-01-13 01:02:00,985,Electronics,Viewed,Reminder,2024-01-12 23:44:00,No
2148,2024-03-06 20:11:00,323,Grocery,Viewed,New Arrival,2024-03-06 19:44:00,Yes
7293,2024-03-26 03:39:00,122,Clothing,Viewed,New Arrival,2024-03-26 03:38:00,No
7457,2024-03-21 07:35:00,756,Clothing,Viewed,New Arrival,2024-03-21 07:09:00,No
8509,2024-02-21 23:27:00,209,Books,Viewed,Reminder,2024-02-21 21:41:00,No
5777,2024-02-22 10:45:00,823,Electronics,Viewed,Reminder,2024-02-22 09:23:00,No
4854,2024-02-13 00:33:00,911,Clothing,Viewed,Reminder,2024-02-12 23:42:00,No
3491,2024-01-23 02:50:00,652,Grocery,Viewed,Discount,2024-01-23 02:35:00,Yes
4124,2024-03-12 10:01:00,498,Electronics,Viewed,Reminder,2024-03-12 08:09:00,No
6691,2024-02-13 01:13:00,271,Clothing,Viewed,New Arrival,2024-02-13 00:37:00,No
4051,2024-03-14 12:00:00,797,Clothing,Viewed,Reminder,2024-03-14 10:47:00,No
1004,2024-02-07 01:14:00,825,Electronics,Viewed,Discount,2024-02-07 00:09:00,No
6222,2024-01-18 07:57:00,405,Electronics,Viewed,New Arrival,2024-01-18 06:53:00,No
6315,2024-01-09 14:03:00,663,Books,Viewed,Reminder,2024-01-09 13:41:00,No
5869,2024-01-09 19:44:00,681,Grocery,Viewed,Reminder,2024-01-09 18:33:00,No
1876,2024-02-29 23:34:00,807,Books,Viewed,New Arrival,2024-02-29 23:09:00,Yes
8027,2024-02-09 05:38:00,250,Books,Viewed,Reminder,2024-02-09 04:13:00,Yes
5142,2024-02-02 05:58:00,527,Grocery,Viewed,Discount,2024-02-02 04:23:00,No
7966,2024-02-08 13:19:00,720,Grocery,Viewed,New Arrival,2024-02-08 12:06:00,Yes
8079,2024-02-07 10:03:00,566,Books,Viewed,Reminder,2024-02-07 08:36:00,Yes
8987,2024-02-12 12:13:00,729,Electronics,Viewed,New Arrival,2024-02-12 10:45:00,No
7799,2024-03-19 15:04:00,976,Grocery,Viewed,Reminder,2024-03-19 13:46:00,Yes
5465,2024-03-07 08:41:00,706,Books,Viewed,Reminder,2024-03-07 07:28:00,No
1635,2024-01-05 22:20:00,867,Electronics,Viewed,New Arrival,2024-01-05 21:57:00,No
2693,2024-03-02 06:59:00,655,Clothing,Viewed,Reminder,2024-03-02 06:50:00,No
5752,2024-02-29 11:29:00,166,Electronics,Viewed,Reminder,2024-02-29 10:13:00,No
9311,2024-03-30 13:56:00,255,Books,Viewed,New Arrival,2024-03-30 13:39:00,No
1830,2024-02-28 19:36:00,934,Grocery,Viewed,Reminder,2024-02-28 18:00:00,No
6177,2024-01-09 22:59:00,305,Electronics,Viewed,Reminder,2024-01-09 22:50:00,No
9932,2024-01-06 12:24:00,885,Electronics,Viewed,New Arrival,2024-01-06 12:07:00,Yes
9308,2024-02-06 15:32:00,254,Electronics,Viewed,Discount,2024-02-06 14:58:00,Yes
6949,2024-03-07 06:48:00,790,Grocery,Viewed,Discount,2024-03-07 04:48:00,No
3838,2024-01-31 21:13:00,608,Grocery,Viewed,Discount,2024-01-31 20:00:00,No
2150,2024-03-13 20:55:00,671,Electronics,Viewed,Discount,2024-03-13 19:05:00,No
8560,2024-03-19 10:21:00,173,Electronics,Viewed,Discount,2024-03-19 09:51:00,Yes
2931,2024-01-10 22:42:00,148,Books,Viewed,Discount,2024-01-10 20:49:00,Yes
2664,2024-01-23 15:11:00,882,Grocery,Viewed,New Arrival,2024-01-23 14:04:00,Yes
2081,2024-01-18 10:32:00,566,Electronics,Viewed,New Arrival,2024-01-18 08:58:00,Yes
1512,2024-01-18 07:31:00,684,Grocery,Viewed,New Arrival,2024-01-18 05:50:00,No
8805,2024-02-18 19:32:00,807,Grocery,Viewed,Reminder,2024-02-18 18:56:00,Yes
6237,2024-02-10 20:00:00,278,Grocery,Viewed,Discount,2024-02-10 19:35:00,Yes
1559,2024-01-13 18:13:00,147,Books,Viewed,Discount,2024-01-13 16:24:00,No
4672,2024-02-08 09:36:00,171,Clothing,Viewed,New Arrival,2024-02-08 08:09:00,Yes
8404,2024-01-17 16:50:00,212,Grocery,Viewed,Reminder,2024-01-17 16:47:00,No
4343,2024-01-26 08:29:00,856,Grocery,Viewed,Reminder,2024-01-26 07:00:00,Yes
5070,2024-02-12 02:37:00,996,Electronics,Viewed,New Arrival,2024-02-12 01:10:00,No
1580,2024-01-23 17:42:00,920,Grocery,Viewed,Discount,2024-01-23 16:33:00,Yes
8004,2024-03-20 14:20:00,258,Clothing,Viewed,Reminder,2024-03-20 13:01:00,Yes
9130,2024-03-25 00:54:00,885,Grocery,Viewed,Discount,2024-03-25 00:21:00,No
4147,2024-01-07 20:40:00,879,Books,Viewed,Reminder,2024-01-07 19:12:00,No
5249,2024-02-10 08:02:00,915,Electronics,Viewed,Discount,2024-02-10 06:50:00,Yes
2679,2024-03-14 13:09:00,129,Clothing,Viewed,Reminder,2024-03-14 11:15:00,No
4506,2024-03-19 09:38:00,196,Books,Viewed,Discount,2024-03-19 08:39:00,No
8253,2024-03-18 21:53:00,350,Clothing,Viewed,Discount,2024-03-18 21:52:00,Yes
3744,2024-02-20 02:12:00,618,Electronics,Viewed,Discount,2024-02-20 01:17:00,No
6188,2024-01-09 21:53:00,191,Grocery,Viewed,New Arrival,2024-01-09 20:30:00,Yes
3141,2024-01-05 14:30:00,212,Electronics,Viewed,Discount,2024-01-05 13:03:00,Yes
7617,2024-02-29 08:37:00,358,Electronics,Viewed,Discount,2024-02-29 07:13:00,Yes
3479,2024-02-19 04:55:00,206,Grocery,Viewed,Reminder,2024-02-19 04:48:00,No
7484,2024-03-17 02:19:00,674,Books,Viewed,Reminder,2024-03-17 00:29:00,Yes
8421,2024-01-02 08:14:00,489,Clothing,Viewed,New Arrival,2024-01-02 07:32:00,Yes
5452,2024-03-29 04:48:00,457,Books,Viewed,Reminder,2024-03-29 03:52:00,No
6881,2024-01-09 11:44:00,882,Grocery,Viewed,Discount,2024-01-09 09:55:00,No
7665,2024-03-25 07:40:00,298,Clothing,Viewed,New Arrival,2024-03-25 06:47:00,No
3849,2024-03-09 14:11:00,526,Grocery,Viewed,New Arrival,2024-03-09 13:35:00,No
8390,2024-03-18 06:00:00,577,Books,Viewed,New Arrival,2024-03-18 05:44:00,Yes
7905,2024-01-22 12:22:00,958,Electronics,Viewed,Discount,2024-01-22 10:54:00,No
3489,2024-01-16 03:18:00,948,Clothing,Viewed,Discount,2024-01-16 02:11:00,Yes
5611,2024-02-06 23:49:00,602,Grocery,Viewed,Reminder,2024-02-06 22:49:00,Yes
3839,2024-02-14 04:53:00,757,Clothing,Viewed,Reminder,2024-02-14 03:49:00,No
9527,2024-02-13 19:32:00,672,Clothing,Viewed,Reminder,2024-02-13 18:45:00,No
6878,2024-01-20 10:56:00,219,Books,Viewed,New Arrival,2024-01-20 09:49:00,Yes
7303,2024-03-19 16:51:00,672,Electronics,Viewed,Discount,2024-03-19 15:13:00,Yes
1851,2024-02-06 12:05:00,408,Clothing,Viewed,Reminder,2024-02-06 11:59:00,No
2687,2024-03-23 03:24:00,637,Books,Viewed,Discount,2024-03-23 01:30:00,Yes
7833,2024-01-06 08:05:00,726,Clothing,Viewed,New Arrival,2024-01-06 06:32:00,No
3427,2024-01-15 23:39:00,574,Electronics,Viewed,Discount,2024-01-15 23:10:00,No
5000,2024-02-04 11:52:00,651,Clothing,Viewed,Discount,2024-02-04 11:45:00,Yes
6052,2024-01-01 04:42:00,443,Electronics,Viewed,New Arrival,2024-01-01 04:06:00,No
3738,2024-03-30 16:26:00,727,Books,Viewed,Reminder,2024-03-30 14:28:00,No
6732,2024-02-05 12:53:00,235,Books,Viewed,Discount,2024-02-05 11:59:00,Yes
6387,2024-01-25 03:20:00,376,Electronics,Viewed,Discount,2024-01-25 02:11:00,Yes
9002,2024-03-25 08:00:00,910,Electronics,Viewed,New Arrival,2024-03-25 07:02:00,No
6536,2024-03-12 08:49:00,632,Books,Viewed,Discount,2024-03-12 08:08:00,Yes
4913,2024-03-12 11:08:00,998,Electronics,Viewed,Discount,2024-03-12 11:07:00,Yes
2066,2024-02-11 09:58:00,130,Electronics,Viewed,Discount,2024-02-11 09:07:00,No
8723,2024-01-26 23:08:00,346,Grocery,Viewed,New Arrival,2024-01-26 22:43:00,No
5380,2024-02-08 12:04:00,510,Clothing,Viewed,Discount,2024-02-08 11:21:00,Yes
5107,2024-03-04 09:43:00,126,Books,Viewed,New Arrival,2024-03-04 09:32:00,Yes
6726,2024-03-28 03:17:00,172,Books,Viewed,Reminder,2024-03-28 01:24:00,No
4373,2024-03-07 11:48:00,196,Grocery,Viewed,Discount,2024-03-07 10:34:00,Yes
9945,2024-03-12 07:16:00,772,Electronics,Viewed,New Arrival,2024-03-12 05:32:00,No
3082,2024-02-20 14:05:00,445,Electronics,Viewed,New Arrival,2024-02-20 14:01:00,No
9967,2024-03-01 05:52:00,575,Electronics,Viewed,Discount,2024-03-01 04:17:00,Yes
7748,2024-03-06 09:23:00,399,Books,Viewed,New Arrival,2024-03-06 08:54:00,Yes
1417,2024-02-14 07:08:00,398,Grocery,Viewed,Reminder,2024-02-14 05:39:00,No
9306,2024-01-15 02:09:00,386,Clothing,Viewed,Reminder,2024-01-15 01:14:00,No
9808,2024-01-18 06:50:00,984,Grocery,Viewed,Reminder,2024-01-18 06:40:00,No
4974,2024-01-28 00:10:00,548,Books,Viewed,Reminder,2024-01-27 22:12:00,No
4267,2024-01-20 19:34:00,311,Clothing,Viewed,New Arrival,2024-01-20 19:02:00,No
1825,2024-03-29 04:10:00,175,Electronics,Viewed,New Arrival,2024-03-29 03:44:00,No
8668,2024-01-06 07:45:00,500,Grocery,Viewed,Reminder,2024-01-06 07:23:00,Yes
6745,2024-02-22 17:14:00,754,Grocery,Viewed,Reminder,2024-02-22 16:31:00,No
1412,2024-03-07 23:14:00,133,Books,Viewed,Reminder,2024-03-07 22:34:00,Yes
8543,2024-02-19 08:26:00,597,Grocery,Viewed,Reminder,2024-02-19 08:17:00,No
8587,2024-01-06 13:09:00,947,Clothing,Viewed,Reminder,2024-01-06 11:48:00,No
1728,2024-03-09 01:58:00,615,Grocery,Viewed,New Arrival,2024-03-09 00:37:00,Yes
8164,2024-01-29 13:04:00,427,Books,Viewed,Reminder,2024-01-29 12:51:00,Yes
9867,2024-01-06 04:52:00,197,Grocery,Viewed,Reminder,2024-01-06 04:48:00,No
6988,2024-01-05 13:32:00,465,Clothing,Viewed,Discount,2024-01-05 12:30:00,Yes
3504,2024-02-23 04:09:00,828,Clothing,Viewed,New Arrival,2024-02-23 03:13:00,No
3967,2024-02-13 09:33:00,562,Books,Viewed,Reminder,2024-02-13 07:49:00,Yes
3786,2024-02-15 18:29:00,127,Electronics,Viewed,New Arrival,2024-02-15 18:25:00,Yes
2122,2024-03-24 16:25:00,812,Books,Viewed,Discount,2024-03-24 15:09:00,Yes
5079,2024-03-18 14:47:00,485,Electronics,Viewed,Discount,2024-03-18 13:04:00,Yes
2571,2024-02-18 08:15:00,372,Clothing,Viewed,Reminder,2024-02-18 06:54:00,No
6073,2024-01-15 07:55:00,925,Grocery,Viewed,Reminder,2024-01-15 05:55:00,No
6104,2024-01-06 04:15:00,226,Grocery,Viewed,Reminder,2024-01-06 03:32:00,No
3143,2024-03-28 10:51:00,301,Clothing,Viewed,Reminder,2024-03-28 09:03:00,No
7806,2024-02-16 05:22:00,620,Books,Viewed,Discount,2024-02-16 04:49:00,Yes
8357,2024-01-08 07:00:00,386,Grocery,Viewed,New Arrival,2024-01-08 06:28:00,Yes
4440,2024-03-18 11:47:00,549,Books,Viewed,Reminder,2024-03-18 11:33:00,Yes
4766,2024-01-17 21:56:00,187,Grocery,Viewed,New Arrival,2024-01-17 20:55:00,No
6644,2024-01-07 05:41:00,417,Electronics,Viewed,Reminder,2024-01-07 05:10:00,No
3914,2024-02-24 03:52:00,118,Grocery,Viewed,Reminder,2024-02-24 03:08:00,No
5968,2024-01-07 04:27:00,692,Electronics,Viewed,Discount,2024-01-07 02:40:00,No
6917,2024-03-02 11:01:00,206,Grocery,Viewed,Reminder,2024-03-02 10:54:00,No
9787,2024-03-19 10:40:00,557,Grocery,Viewed,Reminder,2024-03-19 08:54:00,No
1728,2024-01-22 09:48:00,410,Grocery,Viewed,Reminder,2024-01-22 09:05:00,Yes
2365,2024-02-06 18:03:00,511,Grocery,Viewed,Discount,2024-02-06 16:56:00,No
5492,2024-01-11 21:53:00,841,Grocery,Viewed,New Arrival,2024-01-11 20:11:00,No
1698,2024-03-26 16:56:00,723,Books,Viewed,Discount,2024-03-26 16:25:00,No
8186,2024-03-22 00:51:00,831,Electronics,Viewed,Reminder,2024-03-22 00:41:00,No
1395,2024-02-21 20:28:00,734,Electronics,Viewed,Reminder,2024-02-21 18:48:00,No
8400,2024-01-23 09:51:00,597,Grocery,Viewed,Reminder,2024-01-23 08:34:00,No
9082,2024-02-22 16:40:00,343,Books,Viewed,New Arrival,2024-02-22 15:20:00,Yes
5171,2024-02-24 02:44:00,789,Books,Viewed,New Arrival,2024-02-24 01:47:00,Yes
5360,2024-01-04 14:49:00,676,Clothing,Viewed,Reminder,2024-01-04 13:11:00,No
3502,2024-02-26 09:03:00,479,Clothing,Viewed,Reminder,2024-02-26 08:50:00,No
1717,2024-01-08 11:05:00,614,Books,Viewed,New Arrival,2024-01-08 09:44:00,No
3782,2024-02-08 03:48:00,306,Clothing,Viewed,Discount,2024-02-08 02:50:00,Yes
5946,2024-02-29 20:03:00,493,Electronics,Viewed,Discount,2024-02-29 18:48:00,No
6486,2024-02-23 03:03:00,120,Books,Viewed,New Arrival,2024-02-23 02:47:00,Yes
9335,2024-02-21 10:45:00,904,Clothing,Viewed,New Arrival,2024-02-21 10:34:00,Yes
5980,2024-02-17 14:02:00,626,Books,Viewed,Reminder,2024-02-17 13:54:00,No
8266,2024-01-29 19:07:00,442,Clothing,Viewed,New Arrival,2024-01-29 17:09:00,Yes
5491,2024-03-26 01:53:00,817,Books,Viewed,New Arrival,2024-03-26 01:48:00,Yes
8192,2024-01-24 17:39:00,301,Grocery,Viewed,Reminder,2024-01-24 16:50:00,No
6588,2024-01-19 14:12:00,219,Electronics,Viewed,New Arrival,2024-01-19 13:31:00,Yes
8651,2024-03-01 23:02:00,748,Clothing,Viewed,Reminder,2024-03-01 21:08:00,No
4636,2024-03-06 04:32:00,911,Grocery,Viewed,Discount,2024-03-06 02:43:00,No
2167,2024-01-29 14:20:00,906,Books,Viewed,Discount,2024-01-29 12:51:00,No
2062,2024-01-22 17:25:00,488,Grocery,Viewed,Discount,2024-01-22 17:16:00,No
3156,2024-01-25 04:14:00,636,Electronics,Viewed,Reminder,2024-01-25 02:33:00,No
8860,2024-02-06 00:36:00,923,Clothing,Viewed,Discount,2024-02-06 00:19:00,Yes
6161,2024-01-12 21:54:00,333,Clothing,Viewed,Discount,2024-01-12 21:46:00,No
6305,2024-03-02 03:19:00,732,Books,Viewed,Reminder,2024-03-02 01:21:00,No
7541,2024-02-28 18:07:00,701,Electronics,Viewed,Reminder,2024-02-28 16:24:00,No
5729,2024-01-28 07:21:00,419,Grocery,Viewed,Discount,2024-01-28 06:24:00,No
8330,2024-02-11 14:49:00,811,Books,Viewed,Discount,2024-02-11 14:41:00,No
6334,2024-01-29 18:41:00,279,Clothing,Viewed,Discount,2024-01-29 18:02:00,No
9924,2024-03-25 13:28:00,956,Grocery,Viewed,New Arrival,2024-03-25 12:09:00,No
5330,2024-03-09 10:28:00,467,Books,Viewed,Reminder,2024-03-09 09:07:00,No
9010,2024-03-26 04:08:00,175,Grocery,Viewed,Reminder,2024-03-26 03:12:00,No
7801,2024-01-07 14:28:00,748,Grocery,Viewed,Reminder,2024-01-07 14:19:00,No
5846,2024-01-01 20:20:00,749,Books,Viewed,Reminder,2024-01-01 20:06:00,Yes
7731,2024-02-11 17:08:00,595,Grocery,Viewed,Discount,2024-02-11 15:41:00,No
8241,2024-02-26 12:56:00,621,Grocery,Viewed,Reminder,2024-02-26 12:48:00,Yes
1953,2024-02-21 05:52:00,300,Electronics,Viewed,New Arrival,2024-02-21 04:40:00,No
3539,2024-01-10 02:24:00,929,Electronics,Viewed,New Arrival,2024-01-10 02:17:00,No
8056,2024-01-07 16:02:00,445,Clothing,Viewed,Discount,2024-01-07 15:24:00,No
2542,2024-02-18 22:28:00,582,Electronics,Viewed,Discount,2024-02-18 20:39:00,No
6293,2024-01-20 09:38:00,318,Books,Viewed,Reminder,2024-01-20 08:49:00,No
2191,2024-02-16 01:07:00,159,Grocery,Viewed,Discount,2024-02-16 00:15:00,Yes
7313,2024-01-25 03:20:00,758,Clothing,Viewed,Discount,2024-01-25 03:07:00,Yes
7938,2024-01-13 01:21:00,718,Electronics,Viewed,Discount,2024-01-13 00:01:00,Yes
3681,2024-03-25 22:44:00,649,Grocery,Viewed,New Arrival,2024-03-25 21:07:00,Yes
2540,2024-02-01 18:25:00,745,Books,Viewed,Reminder,2024-02-01 17:32:00,No
7172,2024-03-21 04:16:00,320,Grocery,Viewed,Discount,2024-03-21 03:46:00,No
6541,2024-01-07 06:16:00,914,Books,Viewed,Reminder,2024-01-07 04:25:00,No
2365,2024-03-21 00:47:00,601,Grocery,Viewed,Reminder,2024-03-20 23:30:00,No
9691,2024-01-23 05:38:00,232,Clothing,Viewed,Reminder,2024-01-23 03:57:00,No
9702,2024-02-03 15:14:00,945,Clothing,Viewed,New Arrival,2024-02-03 13:49:00,No
8494,2024-01-26 22:33:00,152,Electronics,Viewed,Reminder,2024-01-26 21:13:00,Yes
5312,2024-01-15 08:36:00,549,Electronics,Viewed,Reminder,2024-01-15 08:34:00,Yes
2324,2024-02-09 21:13:00,161,Grocery,Viewed,Discount,2024-02-09 20:14:00,No
4141,2024-03-16 21:20:00,122,Grocery,Viewed,Discount,2024-03-16 20:30:00,Yes
8419,2024-02-19 10:40:00,143,Electronics,Viewed,New Arrival,2024-02-19 09:40:00,Yes
4486,2024-03-05 00:54:00,919,Electronics,Viewed,Reminder,2024-03-04 23:12:00,No
2810,2024-01-28 12:51:00,657,Grocery,Viewed,New Arrival,2024-01-28 11:56:00,No
7588,2024-02-25 16:13:00,758,Grocery,Viewed,Reminder,2024-02-25 14:20:00,No
3923,2024-03-30 13:15:00,827,Grocery,Viewed,New Arrival,2024-03-30 11:55:00,No
6301,2024-03-30 20:38:00,951,Clothing,Viewed,Reminder,2024-03-30 19:18:00,No
5186,2024-03-14 11:08:00,146,Books,Viewed,Discount,2024-03-14 10:55:00,Yes
9905,2024-02-29 12:37:00,958,Books,Viewed,New Arrival,2024-02-29 11:53:00,Yes
6977,2024-02-18 03:29:00,919,Electronics,Viewed,Discount,2024-02-18 02:05:00,Yes
5268,2024-01-01 17:05:00,123,Clothing,Viewed,Reminder,2024-01-01 15:38:00,No
5748,2024-03-01 18:58:00,756,Grocery,Viewed,New Arrival,2024-03-01 17:17:00,No
5849,2024-03-15 08:59:00,188,Grocery,Viewed,Discount,2024-03-15 08:55:00,No
4709,2024-02-20 11:32:00,273,Electronics,Viewed,Discount,2024-02-20 10:33:00,Yes
7619,2024-01-28 06:00:00,675,Electronics,Viewed,Discount,2024-01-28 04:53:00,Yes
9647,2024-03-25 19:27:00,218,Clothing,Viewed,Reminder,2024-03-25 18:44:00,Yes
4072,2024-03-01 09:11:00,834,Books,Viewed,New Arrival,2024-03-01 07:55:00,No
7530,2024-01-10 10:17:00,767,Books,Viewed,Discount,2024-01-10 09:52:00,Yes
1504,2024-03-26 11:07:00,277,Grocery,Viewed,Reminder,2024-03-26 10:53:00,No
2214,2024-03-20 22:17:00,931,Electronics,Viewed,Reminder,2024-03-20 22:03:00,Yes
2531,2024-01-13 05:21:00,441,Clothing,Viewed,Reminder,2024-01-13 05:19:00,No
8576,2024-01-25 01:44:00,667,Grocery,Viewed,New Arrival,2024-01-25 00:27:00,Yes
1823,2024-01-11 12:09:00,158,Books,Viewed,Reminder,2024-01-11 10:37:00,Yes
1928,2024-03-21 23:36:00,537,Books,Viewed,Reminder,2024-03-21 23:27:00,Yes
6029,2024-01-10 17:49:00,527,Clothing,Viewed,New Arrival,2024-01-10 16:33:00,Yes
1133,2024-03-08 13:50:00,525,Grocery,Viewed,New Arrival,2024-03-08 12:08:00,Yes
3105,2024-02-20 08:32:00,480,Clothing,Viewed,Reminder,2024-02-20 06:44:00,No
4627,2024-01-15 03:34:00,585,Grocery,Viewed,Reminder,2024-01-15 03:09:00,Yes
7316,2024-01-25 18:57:00,831,Books,Viewed,Discount,2024-01-25 17:01:00,Yes
2852,2024-01-26 15:30:00,284,Electronics,Viewed,New Arrival,2024-01-26 14:16:00,No
5910,2024-02-25 01:16:00,658,Electronics,Viewed,New Arrival,2024-02-25 00:59:00,No
5175,2024-01-20 04:07:00,559,Books,Viewed,Discount,2024-01-20 02:45:00,Yes
6348,2024-03-06 07:38:00,988,Electronics,Viewed,Reminder,2024-03-06 06:32:00,No
7190,2024-02-01 05:02:00,201,Electronics,Viewed,Reminder,2024-02-01 04:29:00,No
2256,2024-01-19 12:45:00,655,Grocery,Viewed,Reminder,2024-01-19 11:59:00,No
4376,2024-03-03 13:51:00,114,Clothing,Viewed,Reminder,2024-03-03 12:57:00,No
6645,2024-02-27 17:30:00,847,Grocery,Viewed,Discount,2024-02-27 16:28:00,Yes
4486,2024-03-18 15:12:00,972,Clothing,Viewed,New Arrival,2024-03-18 13:39:00,Yes
4584,2024-01-25 00:40:00,150,Clothing,Viewed,New Arrival,2024-01-24 23:20:00,No
9053,2024-02-16 00:04:00,408,Electronics,Viewed,Reminder,2024-02-15 23:07:00,Yes
4330,2024-02-14 11:12:00,133,Clothing,Viewed,Discount,2024-02-14 10:48:00,Yes
3703,2024-01-23 20:34:00,735,Clothing,Viewed,Reminder,2024-01-23 20:02:00,No
9662,2024-03-23 09:44:00,688,Books,Viewed,Reminder,2024-03-23 09:26:00,No
9120,2024-03-23 15:54:00,734,Clothing,Viewed,Discount,2024-03-23 14:11:00,Yes
8114,2024-03-18 00:20:00,304,Books,Viewed,Discount,2024-03-18 00:14:00,No
2353,2024-01-05 14:58:00,839,Grocery,Viewed,New Arrival,2024-01-05 14:50:00,No
6063,2024-01-09 09:37:00,169,Electronics,Viewed,New Arrival,2024-01-09 09:20:00,No
9549,2024-02-27 17:36:00,329,Clothing,Viewed,Reminder,2024-02-27 16:56:00,Yes
8575,2024-02-08 13:18:00,579,Books,Viewed,Reminder,2024-02-08 12:03:00,No
1667,2024-03-16 11:44:00,632,Grocery,Viewed,New Arrival,2024-03-16 10:48:00,Yes
5468,2024-01-26 04:25:00,207,Grocery,Viewed,Discount,2024-01-26 03:19:00,Yes
7819,2024-01-05 00:18:00,975,Grocery,Viewed,Reminder,2024-01-04 22:54:00,No
4719,2024-01-01 07:44:00,340,Books,Viewed,Reminder,2024-01-01 06:07:00,No
3745,2024-01-31 08:39:00,350,Books,Viewed,Discount,2024-01-31 07:53:00,Yes
8483,2024-03-11 04:32:00,234,Electronics,Viewed,Reminder,2024-03-11 03:52:00,No
1539,2024-01-12 21:46:00,189,Clothing,Viewed,Discount,2024-01-12 20:31:00,No
5964,2024-02-27 23:47:00,690,Grocery,Viewed,New Arrival,2024-02-27 21:53:00,No
